_id,p1,p2,p1_selected,p2_selected,p1_turn,Moves,active_player,most recent activity,p1c1,p1c2,p1c1_health,p1c2_health,p2c1_health,p2c2_health,usernames,p2c1,p2c2,start_time,p1_abandon,p1c1_stun,p1c2_stun,p2_abandon,p2c1_stun,p2c2_stun,elo_scores_at_end,skill_points_at_end,end_time,winner,seen_by_one,balance_code
4802,,,TRUE,TRUE,FALSE,"['p2Mp1A_10', 'p1Ap2M_23p2R_25', 'p2Mp1K_72', 'p2Mp1K_87', 'p2Mp1K_71', 'p2Mp1K_56', 'p2Mp1K_4', 'p1Ap2M_30p2R_10', 'p2Mp1K_15', 'p1Kp2M_49', 'p2Rp1K_82', 'p1Kp2R_34', 'p2Rp1K_29', 'p1Kp2R_58']",Deanerbeck,"['2020-05-09 17:26:38.333000', 'p1']",Knight,Archer,3,9,0,0,"['sstein', 'Deanerbeck']",Monk,Rogue,16:14.9,0,0,0,0,0,0,"{'sstein': 1454.629924587381, 'Deanerbeck': 1056.243555162794}","{'sstein': 3649, 'Deanerbeck': 5015}",26:39.4,1,1,1.2
4803,,,TRUE,TRUE,FALSE,"['p1Rp2R_1', 'p2Ap1K_87p1R_68', 'p1Kp2R_52', 'p2Ap1K_29p1R_50', 'p1Rp2R_13', 'p2Rp1R_12', 'p1Rp2R_17', 'p2Rp1R_97', 'p1Kp2R_84', 'p2Rp1K_46', 'p1Kp2R_19', 'p2Rp1K_19', 'p1Kp2R_62']",Williscraft,"['2020-05-08 20:47:57.079000', 'p1']",Knight,Rogue,3,0,9,0,"['georgedo', 'Williscraft']",Archer,Rogue,59:51.3,0,0,0,0,0,0,,,,,,1.2
4804,,,TRUE,TRUE,TRUE,"['p2Kp1G_89', 'p1Gp2R_37', 'p2Rp1G_17', 'p1Gp2R_1', 'p2Rp1G_91', 'p1Kp2R_37', 'p2Kp1K_22', 'p1Kp2K_95', 'p2Kp1K_45', 'p1Kp2K_24', 'p2Kp1K_26', 'p1Kp2K_42', 'p2Kp1K_75']",apropos0,"['2020-05-09 21:08:57.792000', 'p2']",Gunner,Knight,0,0,1,0,"['apropos0', 'georgedo']",Knight,Rogue,32:09.7,0,0,0,0,0,0,"{'georgedo': 1286.9137115500846, 'apropos0': 1221.0715973875642}","{'georgedo': 3912, 'apropos0': 5633}",08:58.4,2,1,1.2
4805,,,TRUE,TRUE,FALSE,"['p1Mp2M_73', 'p1Mp2M_48', 'p1Rp2M_41', 'p2Rp1M_88', 'p1Rp2R_34', 'p2Rp1M_19', 'p1Rp2R_25', 'p2Rp1M_17', 'p1Rp2R_42']",cptKav,"['2020-05-09 21:04:02.922000', 'p1']",Monk,Rogue,4,8,0,0,"['Deanerbeck', 'cptKav']",Rogue,Monk,07:07.2,0,0,0,0,0,0,"{'Deanerbeck': 1062.472689806442, 'cptKav': 1296.6949339578703}","{'Deanerbeck': 5020, 'cptKav': 4865}",04:03.9,1,1,1.2
4806,,,TRUE,TRUE,FALSE,[],Luca1802,"['2020-05-08 21:19:03.787000', 'p1']",Monk,Barbarian,99,99,99,99,"['elennon', 'Luca1802']",Rogue,Archer,19:03.8,,,,,,,,,,,,1.2
4807,,,TRUE,TRUE,TRUE,"['p1Mp2M_7', 'p2Mp1R_56', 'p2Mp1R_0', 'p1Mp2M_81', 'p1Mp2M_22', 'p2Mp1R_68', 'p2Mp1R_41', 'p2Mp1R_66', 'p2Mp1R_4', 'p1Mp2M_76', 'p1Rp2M_89', 'p2Bp1R_38', 'p1Mp2B_87', 'p1Mp2B_0', 'p2Bp1R_43', 'p1Mp2B_1', 'p2Bp1M_41', 'p1Mp2B_91', 'p1Mp2B_68', 'p1Mp2B_73', 'p1Mp2B_96', 'p1Mp2B_60', 'p1Mp2B_88', 'p1Mp2B_56', 'p1Mp2B_17', 'p2Bp1M_55']",Deanerbeck,"['2020-05-09 21:43:26.583000', 'p2']",Monk,Rogue,0,0,0,1,"['Deanerbeck', 'elennon']",Monk,Barbarian,26:51.1,0,0,0,0,0,0,"{'elennon': 1292.4433275746067, 'Deanerbeck': 1037.9781719436737}","{'elennon': 2846, 'Deanerbeck': 5002}",43:27.9,2,1,1.2
4808,,,TRUE,TRUE,TRUE,"['p2Gp1R_22', 'p1Gp2G_47', 'p2Gp1R_48', 'p1Gp2G_45', 'p2Bp1R_96', 'p1Gp2B_12', 'p2Bp1G_87', 'p1Gp2B_36', 'p2Bp1G_84']",creilly1,"['2020-05-09 18:38:33.889000', 'p2']",Gunner,Rogue,0,0,0,4,"['creilly1', 'Frp97']",Gunner,Barbarian,20:45.4,0,0,0,0,0,0,"{'Frp97': 1427.378703628494, 'creilly1': 1011.5606425674536}","{'Frp97': 4113, 'creilly1': 5649}",38:34.7,2,1,1.2
4809,,,TRUE,TRUE,FALSE,"['p1Mp2A_98', 'p1Mp2A_86', 'p1Mp2A_49', 'p1Mp2A_59', 'p1Rp2A_27', 'p2Ap1M_99p1R_57', 'p1Rp2A_87', 'p2Rp1R_12', 'p1Mp2R_63', 'p1Mp2R_11', 'p2Rp1M_59', 'p1Rp2R_55', 'p2Rp1R_69', 'p1Rp2R_57']",l17r,"['2020-05-09 22:16:16.086000', 'p1']",Monk,Rogue,0,3,0,0,"['Deanerbeck', 'l17r']",Archer,Rogue,02:56.4,0,0,0,0,0,0,"{'Deanerbeck': 1053.738689686418, 'l17r': 1027.418333736024}","{'Deanerbeck': 5042, 'l17r': 4040}",16:17.3,1,1,1.2
4810,,,TRUE,TRUE,FALSE,"['p1Gp2A_60', 'p2Ap1G_51p1W_13', 'p1Gp2A_84', 'p2Ap1G_53p1W_50', 'p1Wp2A_27', 'p2Rp1G_31', 'p1Wp2R_28', 'p2_skip', 'p1Wp2R_49']",Williscraft,"['2020-05-08 19:10:35.056000', 'p1']",Gunner,Wizard,0,6,0,4,"['ECDr', 'Williscraft']",Archer,Rogue,42:35.6,0,0,0,0,0,1,,,,,,1.2
4811,,,TRUE,TRUE,FALSE,"['p2Gp1G_51', 'p1Gp2G_59', 'p2Gp1G_5', 'p1Gp2G_30', 'p2Rp1G_54', 'p1Wp2R_58', 'p2_skip', 'p1Wp2R_75', 'p2_skip', 'p1Wp2R_78', 'p2_skip', 'p1Wp2R_47']",creilly1,"['2020-05-09 22:44:54.625000', 'p1']",Gunner,Wizard,0,8,0,0,"['ECDr', 'creilly1']",Gunner,Rogue,30:54.8,0,0,0,0,0,1,"{'ECDr': 1329.6032002254058, 'creilly1': 984.6062087218509}","{'ECDr': 4633, 'creilly1': 5644}",44:55.3,1,1,1.2
4812,,,TRUE,TRUE,TRUE,"['p2Gp1R_57', 'p1Ap2G_62p2B_3', 'p2Gp1R_22', 'p1Ap2G_23p2B_19', 'p2Gp1R_95', 'p1Ap2G_82p2B_40', 'p2Gp1A_28', 'p1Ap2G_13p2B_99', 'p2Gp1A_0', 'p1Ap2G_66p2B_9', 'p2Bp1A_9', 'p1Ap2B_45', 'p2Bp1A_37', 'p1Ap2B_21', 'p2Bp1A_98']",l17r,"['2020-05-09 22:42:43.682000', 'p2']",Archer,Rogue,0,0,0,1,"['l17r', 'Frp97']",Gunner,Barbarian,35:13.4,0,0,0,0,0,0,"{'Frp97': 1456.4690093461047, 'l17r': 998.328028018413}","{'Frp97': 4148, 'l17r': 4035}",42:44.6,2,1,1.2
4813,,,TRUE,TRUE,TRUE,"['p2Gp1R_9', 'p1Ap2G_40p2B_93', 'p2Gp1R_68', 'p1Ap2G_74p2B_96', 'p2Gp1R_38', 'p1Ap2G_38p2B_52', 'p2Bp1A_84', 'p1Ap2G_46p2B_13', 'p2Bp1A_42']",l17r,"['2020-05-09 23:28:43.514000', 'p2']",Archer,Rogue,0,0,0,3,"['l17r', 'Frp97']",Gunner,Barbarian,02:37.2,0,0,0,0,0,0,"{'Frp97': 1486.332117445279, 'l17r': 968.4649199192388}","{'Frp97': 4183, 'l17r': 4030}",28:44.8,2,1,1.2
4814,,,TRUE,TRUE,FALSE,"['p2Kp1G_22', 'p1Gp2K_80', 'p2Kp1G_79', 'p1Gp2K_13', 'p2Kp1G_96', 'p1Bp2K_72', 'p2Kp1B_53', 'p1Bp2K_25']",sophie,"['2020-05-08 23:37:35.898000', 'p1']",Barbarian,Gunner,6,0,9,2,"['Nari', 'sophie']",Barbarian,Knight,02:40.1,0,0,0,0,0,0,,,,,,1.2
4815,,,TRUE,TRUE,FALSE,"['p1Mp2A_40', 'p1Mp2A_27', 'p1Mp2A_63', 'p1Mp2A_82', 'p1Wp2A_38', 'p2Kp1W_46', 'p1Mp2A_65', 'p1Mp2A_49', 'p1Mp2A_33', 'p1Wp2K_66', 'p2_skip', 'p1Mp2K_10', 'p2Kp1W_39', 'p1Mp2K_34', 'p1Wp2K_21', 'p2_skip', 'p1Wp2K_28', 'p2_skip', 'p1Mp2K_29', 'p1Wp2K_91']",sstein,"['2020-05-10 01:05:16.932000', 'p1']",Wizard,Monk,2,7,0,0,"['Luca1802', 'sstein']",Knight,Archer,08:55.7,0,0,0,0,1,0,"{'Luca1802': 1151.3487387500204, 'sstein': 1449.9828188192193}","{'Luca1802': 2470, 'sstein': 3629}",05:18.0,1,1,1.2
4816,,,TRUE,TRUE,FALSE,"['p2Ap1G_22p1W_24', 'p1Gp2A_89', 'p2Ap1G_54p1W_12', 'p1Gp2A_41', 'p2Ap1G_43p1W_3', 'p1Wp2A_86', 'p2Wp1G_73', 'p1Wp2W_76', 'p2_skip', 'p1Wp2W_62', 'p2_skip', 'p1Wp2W_16', 'p2_skip', 'p1Wp2W_67']",Apollogize,"['2020-05-09 23:46:59.681000', 'p1']",Gunner,Wizard,0,6,0,0,"['ECDr', 'Apollogize']",Wizard,Archer,52:34.8,0,0,0,0,1,0,"{'ECDr': 1374.966751742196, 'Apollogize': 1231.0407752896188}","{'ECDr': 4693, 'Apollogize': 828}",47:00.4,1,1,1.2
4817,,,TRUE,TRUE,TRUE,"['p2Gp1A_37', 'p1Ap2G_35p2B_91', 'p2Gp1A_32', 'p1Ap2G_72p2B_22', 'p2Gp1A_65', 'p1Kp2G_90', 'p2Gp1K_96', 'p1Kp2G_96', 'p2Bp1K_43', 'p1Kp2B_95', 'p2Bp1K_87']",sstein,"['2020-05-10 07:44:29.098000', 'p2']",Knight,Archer,0,0,0,2,"['sstein', 'timri']",Gunner,Barbarian,59:39.5,0,0,0,0,0,0,"{'timri': 1451.5229111276665, 'sstein': 1434.6190853093544}","{'timri': 4020, 'sstein': 3616}",44:30.3,2,1,1.2
4818,,,TRUE,TRUE,FALSE,"['p1Gp2G_66', 'p2Gp1R_99', 'p1Gp2G_99', 'p2Bp1R_6', 'p1Gp2B_7', 'p2Bp1R_55', 'p1Gp2B_24', 'p2Bp1R_38', 'p1Gp2B_61', 'p2Bp1G_2', 'p1Gp2B_70']",timri,"['2020-05-10 08:08:44.295000', 'p1']",Gunner,Rogue,8,0,0,0,"['creilly1', 'timri']",Gunner,Barbarian,37:18.4,0,0,0,0,0,0,"{'creilly1': 986.6445376843236, 'timri': 1449.4845821651938}","{'creilly1': 5696, 'timri': 4008}",08:45.3,1,1,1.2
4819,,,TRUE,TRUE,FALSE,"['p1Gp2M_79', 'p2Mp1G_57', 'p2Mp1G_94', 'p2Mp1G_71', 'p2Mp1G_36', 'p2Rp1G_17', 'p1Gp2M_83', 'p2Rp1G_28', 'p1Gp2R_59', 'p2Rp1G_6', 'p1Gp2R_97']",alan,"['2020-05-10 04:42:42.129000', 'p1']",Gunner,Rogue,4,8,0,0,"['apropos0', 'alan']",Monk,Rogue,01:47.8,0,0,0,0,0,0,"{'apropos0': 1240.2527577986798, 'alan': 1131.879971218769}","{'apropos0': 5673, 'alan': 1467}",42:43.6,1,1,1.2
4820,,,TRUE,TRUE,TRUE,"['p2Mp1G_34', 'p2Mp1G_42', 'p2Mp1G_44', 'p2Rp1G_29']",Paddy,"['2020-05-03 13:27:58.518000', 'p2']",Knight,Gunner,10,5,7,8,"['Paddy', 'alan']",Monk,Rogue,13:07.3,0,0,0,0,0,0,,,,,,1.2
4821,,,TRUE,TRUE,FALSE,['p1Rp2K_61'],Paddy,"['2020-05-03 13:28:14.255000', 'p1']",Monk,Rogue,7,8,7,8,"['alan', 'Paddy']",Knight,Gunner,28:07.6,0,0,0,0,0,0,,,,,,1.2
4822,,,TRUE,TRUE,FALSE,"['p2Ap1M_73p1R_95', 'p1Mp2A_14', 'p2Rp1M_68', 'p1Rp2A_92', 'p2Rp1R_51', 'p1Rp2A_46']",Williscraft,"['2020-05-09 07:54:46.628000', 'p1']",Monk,Rogue,0,3,3,8,"['alan', 'Williscraft']",Archer,Rogue,36:17.9,0,0,0,0,0,0,,,,,,1.2
4823,,,TRUE,TRUE,FALSE,"['p2Gp1A_14', 'p1Ap2G_44p2B_39', 'p2Gp1A_87', 'p1Ap2G_85p2B_2', 'p2Gp1A_26', 'p1Ap2G_91p2B_78', 'p2Gp1A_75', 'p1Kp2G_56', 'p2Bp1K_9', 'p1Kp2B_97', 'p2Bp1K_40', 'p1Kp2B_70']",Frp97,"['2020-05-10 09:15:49.462000', 'p1']",Knight,Archer,5,0,0,0,"['sstein', 'Frp97']",Gunner,Barbarian,00:21.0,0,0,0,0,0,0,"{'sstein': 1448.2550440684508, 'Frp97': 1472.6961586861826}","{'sstein': 3657, 'Frp97': 4185}",15:50.4,1,1,1.2
4824,,,TRUE,TRUE,TRUE,"['p2Kp1R_32', 'p1Wp2K_32', 'p2Hp1Rp2K_41', 'p1Wp2K_39', 'p2Hp1Rp2K_34', 'p1Wp2K_46', 'p2Hp1Rp2K_29', 'p1Wp2K_43', 'p2Hp1Wp2K_98', 'p1Wp2K_38', 'p2Hp1Wp2K_87', 'p1Wp2K_93', 'p2Hp1Wp2K_21', 'p1Wp2K_47', 'p2Hp1Wp2K_79']",cptKav,"['2020-05-10 09:21:53.041000', 'p2']",Wizard,Rogue,0,0,3,9,"['cptKav', 'basta']",Knight,Healer,13:13.9,0,0,0,0,0,0,"{'basta': 1128.6223135070582, 'cptKav': 1288.1919174895518}","{'basta': 3208, 'cptKav': 4865}",21:53.8,2,1,1.2
4825,,,TRUE,TRUE,FALSE,['p1Bp2M_70'],walshy1066,"['2020-05-07 15:13:17.794000', 'p1']",Barbarian,Healer,9,9,4,8,"['probablytom', 'walshy1066']",Monk,Rogue,35:58.6,0,0,0,0,0,0,,,,,,1.2
4826,,,TRUE,TRUE,FALSE,"['p1Rp2R_61', 'p2Gp1M_23', 'p1Rp2R_57', 'p2Gp1M_87', 'p1Mp2G_93', 'p1Mp2G_83', 'p1Mp2G_51', 'p1Rp2G_4', 'p2Gp1M_43', 'p1Rp2G_88']",creilly1,"['2020-05-10 10:22:18.470000', 'p1']",Monk,Rogue,0,8,0,0,"['Deanerbeck', 'creilly1']",Gunner,Rogue,39:58.6,0,0,0,0,0,0,"{'Deanerbeck': 1072.7906452729658, 'creilly1': 967.5925820977758}","{'Deanerbeck': 5091, 'creilly1': 5687}",22:20.2,1,1,1.2
4827,,,TRUE,TRUE,TRUE,"['p2Gp1G_30', 'p1Gp2G_83', 'p2Gp1G_99', 'p1Wp2G_48', 'p2Rp1W_39', 'p1Wp2G_83', 'p2Rp1W_99']",ECDr,"['2020-05-10 12:01:07.095000', 'p2']",Gunner,Wizard,0,0,0,8,"['ECDr', 'creilly1']",Gunner,Rogue,00:23.1,0,0,0,0,0,0,"{'creilly1': 970.3913433401395, 'ECDr': 1372.1679904998323}","{'creilly1': 5735, 'ECDr': 4700}",01:07.8,2,1,1.2
4828,,,TRUE,TRUE,TRUE,"['p2Ap1R_11p1B_30', 'p1Bp2A_9', 'p2Ap1R_36p1B_35', 'p1Bp2A_37', 'p2Ap1R_72p1B_83', 'p1Bp2A_6', 'p2Kp1B_14', 'p1Bp2A_96', 'p2Kp1B_81', 'p1Rp2K_92', 'p2Kp1R_63', 'p1Rp2K_95', 'p2Kp1R_2', 'p1Rp2K_86', 'p2Ap1R_65']",cptKav,"['2020-05-10 11:05:11.128000', 'p2']",Rogue,Barbarian,0,0,0,1,"['cptKav', 'sstein']",Knight,Archer,05:19.8,0,0,0,0,0,0,"{'sstein': 1471.145500218337, 'cptKav': 1265.3014613396656}","{'sstein': 3697, 'cptKav': 4865}",05:12.4,2,1,1.2
4829,,,TRUE,TRUE,FALSE,"['p2Gp1G_27', 'p1Gp2R_94', 'p2Gp1G_97', 'p1Gp2R_76', 'p2Gp1G_45', 'p1Kp2G_52', 'p2Gp1K_89', 'p1Kp2G_9', 'p2Gp1K_0', 'p1Kp2G_49']",deathseeker,"['2020-05-09 12:14:11.822000', 'p1']",Knight,Gunner,5,0,2,0,"['Ellen', 'deathseeker']",Gunner,Rogue,55:15.5,0,0,0,0,0,0,,,,,,1.2
4830,,,FALSE,TRUE,FALSE,[],none,"['2020-05-10 09:16:09.765000', 'p2']",,,99,99,99,99,"['alan', 'Frp97']",Gunner,Barbarian,,,,,,,,,,,,,1.2
4831,,,TRUE,TRUE,FALSE,"['p2Mp1G_9', 'p1Gp2M_38', 'p2Mp1G_82', 'p2Mp1G_42', 'p2Mp1G_5', 'p1Gp2M_56', 'p2Kp1G_68', 'p1Gp2K_62', 'p2Kp1G_76', 'p1Bp2K_41', 'p2Kp1B_48', 'p1Bp2K_29', 'p2Kp1B_46', 'p1Bp2K_85']",cptKav,"['2020-05-10 12:12:17.405000', 'p1']",Barbarian,Gunner,3,0,0,0,"['Nari', 'cptKav']",Knight,Monk,07:10.6,0,0,0,0,0,0,"{'Nari': 1226.8533972179507, 'cptKav': 1251.6814916908731}","{'Nari': 4140, 'cptKav': 4865}",12:17.9,1,1,1.2
4832,,,TRUE,TRUE,FALSE,"['p2Gp1W_76', 'p1Ap2G_8p2K_56', 'p2Gp1W_23', 'p1Ap2G_37p2K_39', 'p2Gp1W_1', 'p1Ap2G_98p2K_89', 'p2Gp1W_56', 'p1Ap2G_16p2K_10', 'p2Gp1A_6', 'p1Ap2G_95p2K_78', 'p2Gp1A_37', 'p1Ap2G_68p2K_23']",apropos0,"['2020-05-10 14:32:35.221000', 'p1']",Wizard,Archer,0,4,0,0,"['Apollogize', 'apropos0']",Gunner,Knight,12:14.0,0,0,0,0,0,0,"{'Apollogize': 1246.6166472007876, 'apropos0': 1224.676885887511}","{'Apollogize': 877, 'apropos0': 5658}",32:36.1,1,1,1.2
4833,,,TRUE,TRUE,FALSE,"['p1Gp2G_57', 'p2Gp1G_19', 'p1Gp2G_3', 'p2Gp1G_86', 'p1Gp2G_55', 'p2Bp1G_18', 'p1Gp2B_13', 'p2Bp1G_77', 'p1Bp2B_93', 'p2Bp1B_90', 'p1Bp2B_57', 'p2Bp1B_95', 'p1Bp2B_96']",Frp97,"['2020-05-10 15:55:08.947000', 'p1']",Barbarian,Gunner,1,0,0,0,"['basta', 'Frp97']",Gunner,Barbarian,24:28.6,0,0,0,0,0,0,"{'basta': 1144.3287493234284, 'Frp97': 1468.5828185289997}","{'basta': 3288, 'Frp97': 4185}",55:09.6,1,1,1.2
4834,,,FALSE,TRUE,FALSE,[],none,"['2020-05-10 12:01:18.102000', 'p2']",,,99,99,99,99,"['sstein', 'creilly1']",Gunner,Rogue,,,,,,,,,,,,,1.2
4835,,,TRUE,TRUE,FALSE,"['p1Rp2G_79', 'p2Gp1M_17', 'p1Rp2G_53', 'p2Kp1M_19', 'p1Mp2K_82', 'p1Mp2K_71', 'p1Mp2K_63', 'p1Mp2K_7', 'p2Kp1M_76', 'p1Mp2K_69', 'p1Mp2K_6', 'p2Kp1M_98', 'p1Rp2K_37', 'p2Kp1R_97', 'p1Rp2K_68']",georgedo,"['2020-05-10 17:45:05.663000', 'p1']",Monk,Rogue,0,5,0,0,"['Deanerbeck', 'georgedo']",Knight,Gunner,09:17.5,0,0,0,0,0,0,"{'Deanerbeck': 1079.316674119185, 'georgedo': 1302.843681855642}","{'Deanerbeck': 5131, 'georgedo': 3945}",45:09.2,1,1,1.2
4836,,,TRUE,TRUE,TRUE,"['p1Gp2G_14', 'p2Gp1G_78', 'p1Gp2G_29', 'p2Gp1G_29', 'p1Gp2G_87', 'p2Gp1G_74', 'p1Kp2G_69', 'p2Bp1K_48', 'p1Kp2B_36', 'p2Bp1K_71', 'p1Kp2B_97', 'p2Bp1K_99']",apropos0,"['2020-05-10 18:11:41.371000', 'p2']",Gunner,Knight,0,0,0,3,"['apropos0', 'timri']",Gunner,Barbarian,01:44.0,0,0,0,0,0,0,"{'timri': 1505.6011436003696, 'apropos0': 1198.671553369965}","{'timri': 4091, 'apropos0': 5644}",11:42.0,2,1,1.2
4837,,,TRUE,TRUE,TRUE,"['p1Gp2G_30', 'p2Gp1G_41', 'p1Gp2G_65', 'p2Bp1G_74', 'p1Gp2B_4', 'p2Bp1G_47', 'p1Bp2B_74', 'p2Bp1B_29', 'p1Bp2B_19', 'p2Bp1B_96', 'p1Bp2B_90', 'p2Bp1B_9', 'p1Bp2B_24', 'p2Bp1B_95', 'p1Bp2B_24', 'p2Bp1B_80']",Nari,"['2020-05-10 15:30:38.981000', 'p2']",Barbarian,Gunner,0,0,2,0,"['Nari', 'basta']",Barbarian,Gunner,57:59.0,0,0,0,0,0,0,"{'basta': 1140.2154091662455, 'Nari': 1215.2603015587633}","{'basta': 3246, 'Nari': 4132}",30:39.7,2,1,1.2
4838,,,TRUE,TRUE,FALSE,"['p2Hp1B_27', 'p1Gp2H_29', 'p2Gp1G_20', 'p1Gp2G_12', 'p2Hp1Bp2G_12', 'p1Gp2G_90', 'p2Hp1Gp2G_8', 'p1Gp2G_24', 'p2Hp1Gp2G_96', 'p1Gp2G_67', 'p2Hp1Bp2H_40', 'p1Gp2H_18', 'p2Hp1Bp2H_28', 'p1Gp2H_34', 'p2Hp1Gp2H_34', 'p1Gp2H_11', 'p2Hp1Bp2H_57', 'p1Gp2H_62', 'p2Hp1Gp2H_54', 'p1Gp2H_77']",DavetheRave,"['2020-05-10 19:09:11.394000', 'p1']",Gunner,Barbarian,1,0,0,0,"['timri', 'DavetheRave']",Gunner,Healer,17:33.8,0,0,0,0,0,0,"{'timri': 1533.8063599294544, 'DavetheRave': 1128.9389625078927}","{'timri': 4123, 'DavetheRave': 735}",09:12.6,1,1,1.2
4839,,,TRUE,TRUE,TRUE,"['p1Ap2G_19p2B_60', 'p2Gp1R_52', 'p1Ap2G_37p2B_6', 'p2Gp1R_21', 'p1Ap2G_6p2B_80', 'p2Gp1R_77', 'p1Ap2G_49p2B_75', 'p2Gp1A_93', 'p1Ap2G_87p2B_12', 'p2Gp1A_89', 'p1Ap2G_30p2B_15', 'p2Bp1A_21', 'p1Ap2B_1', 'p2Bp1A_20', 'p1Ap2B_3', 'p2Bp1A_2', 'p1Ap2B_45', 'p2Bp1A_66']",l17r,"['2020-05-10 17:26:06.834000', 'p2']",Archer,Rogue,0,0,0,1,"['l17r', 'timri']",Gunner,Barbarian,06:24.0,0,0,0,0,0,0,"{'timri': 1479.5958110828237, 'l17r': 938.3536910016089}","{'timri': 4046, 'l17r': 4033}",26:07.8,2,1,1.2
4840,,,TRUE,TRUE,TRUE,"['p1Ap2G_76p2B_40', 'p2Gp1R_37', 'p1Ap2G_75p2B_10', 'p2Gp1R_85', 'p1Ap2G_26p2B_16', 'p2Gp1A_57', 'p1Ap2G_29p2B_31', 'p2Bp1A_61', 'p1Ap2B_89', 'p2Bp1A_73']",basta,"['2020-05-10 19:24:30.818000', 'p2']",Archer,Rogue,0,0,0,3,"['basta', 'timri']",Gunner,Barbarian,30:39.8,0,0,0,0,0,0,"{'timri': 1562.73306051121, 'basta': 1115.4020487416728}","{'timri': 4164, 'basta': 3277}",24:31.9,2,1,1.2
4841,,,TRUE,TRUE,FALSE,"['p1Mp2W_86', 'p1Mp2W_65', 'p1Mp2W_30', 'p1Rp2W_79', 'p2Bp1R_18', 'p1Mp2B_96', 'p1Mp2B_77', 'p1Mp2B_9', 'p2Bp1R_56', 'p1Mp2B_9', 'p2Bp1R_73', 'p1Mp2B_42', 'p1Mp2B_6', 'p2Bp1R_91', 'p1Mp2B_66', 'p1Mp2B_38', 'p1Mp2B_79', 'p1Mp2B_7', 'p2Bp1M_63', 'p1Mp2B_59', 'p1Mp2B_33', 'p1Mp2B_51']",cptKav,"['2020-05-10 16:44:41.422000', 'p1']",Monk,Rogue,2,0,0,0,"['elennon', 'cptKav']",Wizard,Barbarian,35:02.8,0,0,0,0,0,0,"{'elennon': 1310.311913989836, 'cptKav': 1233.8129052756437}","{'elennon': 2904, 'cptKav': 4865}",44:42.5,1,1,1.2
4842,,,TRUE,TRUE,FALSE,"['p2Gp1G_47', 'p1Gp2G_46', 'p2Gp1G_9', 'p1Gp2G_30', 'p2Hp1G_43', 'p1Gp2H_49', 'p2Hp1Gp2H_73', 'p1Bp2H_55', 'p2Hp1Bp2H_3', 'p1Bp2H_13', 'p2Hp1Bp2H_18', 'p1Bp2H_73', 'p2Hp1Bp2H_5', 'p1Bp2H_99']",Ellen,"['2020-05-10 19:50:00.851000', 'p1']",Gunner,Barbarian,0,7,0,0,"['Frp97', 'Ellen']",Gunner,Healer,22:53.8,0,0,0,0,0,0,"{'Frp97': 1491.2285148530923, 'Ellen': 1292.347436385371}","{'Frp97': 4225, 'Ellen': 5700}",50:01.6,1,1,1.2
4843,,,TRUE,TRUE,TRUE,"['p2Ap1G_58p1B_73', 'p1Gp2A_15', 'p2Ap1G_43p1B_47', 'p1Gp2A_25', 'p2Ap1G_81p1B_71', 'p1Bp2A_49', 'p2Ap1G_65p1B_10', 'p1Bp2K_76', 'p2Kp1B_51']",Frp97,"['2020-05-10 20:14:48.754000', 'p2']",Gunner,Barbarian,0,0,5,2,"['Frp97', 'sstein']",Knight,Archer,45:22.6,0,0,0,0,0,0,"{'sstein': 1486.2216719011712, 'Frp97': 1476.152343170258}","{'sstein': 3738, 'Frp97': 4215}",14:49.9,2,1,1.2
4844,,,TRUE,TRUE,FALSE,"['p2Gp1W_10', 'p1Gp2G_87', 'p2Gp1W_90', 'p1Gp2G_64', 'p2Bp1W_30', 'p1Gp2B_11', 'p2Bp1G_17', 'p1Gp2B_32', 'p2Bp1G_99', 'p1Gp2B_48']",Nari,"['2020-05-10 20:04:10.788000', 'p1']",Gunner,Wizard,3,0,0,0,"['ECDr', 'Nari']",Barbarian,Gunner,08:53.2,0,0,0,0,0,0,"{'ECDr': 1394.9396220481174, 'Nari': 1192.4886700104782}","{'ECDr': 4734, 'Nari': 4127}",04:11.4,1,1,1.2
4845,,,TRUE,TRUE,FALSE,"['p2Gp1R_62', 'p1Gp2G_88', 'p2Gp1R_5', 'p1Gp2G_27', 'p2Gp1R_16', 'p1Gp2G_73', 'p2Bp1R_9', 'p1Gp2B_58', 'p2Bp1R_93', 'p1Gp2B_92', 'p2Bp1G_96', 'p1Gp2B_85']",timri,"['2020-05-10 19:47:23.490000', 'p1']",Gunner,Rogue,3,0,0,0,"['apropos0', 'timri']",Gunner,Barbarian,20:08.9,0,0,0,0,0,0,"{'apropos0': 1202.1760278580598, 'timri': 1559.2285860231152}","{'apropos0': 5680, 'timri': 4158}",47:25.0,1,1,1.2
4846,,,TRUE,TRUE,FALSE,"['p2Gp1G_93', 'p1Gp2W_89', 'p2Gp1G_11', 'p1Gp2W_1', 'p2Gp1G_68', 'p1Rp2W_87', 'p2Gp1R_66', 'p1Rp2G_46', 'p2Gp1R_10', 'p1Rp2G_47']",ECDr,"['2020-05-10 21:13:17.283000', 'p1']",Gunner,Rogue,0,3,0,0,"['apropos0', 'ECDr']",Gunner,Wizard,05:29.5,0,0,0,0,0,0,"{'apropos0': 1210.1100653764995, 'ECDr': 1387.0055845296777}","{'apropos0': 5722, 'ECDr': 4734}",13:19.0,1,1,1.2
